식당이름,구분,평점,주소,영업시간,전화번호,리뷰수
서울소곱창,곱창/막창,4.5,서울 송파구 백제고분로7길 24-11 1층,영업시간 매일 15:00 ~ 00:00,02-425-0306,11
우사기식당,일식,3.3,서울 송파구 백제고분로40길 27 1층,매일 11:30 ~ 21:30 · 브레이크타임 매일 15:30 ~ 17:00,02-412-7633,24
돈사돈 방이점,육류/고기,3.5,서울 송파구 올림픽로34길 20-1,,070-8688-8834,10
도니족발,족발/보쌈,3.9,서울 송파구 백제고분로41길 45,영업시간 매일 15:00 ~ 24:00,02-419-8664,15
이가네양꼬치 문정점,양꼬치,4.0,서울 송파구 법원로11길 7,영업시간 매일 14:00 ~ 02:00,02-2008-1688,8
부산아지매국밥 방이점,국밥,3.7,서울 송파구 오금로11길 11 1층,매일 00:00 ~ 24:00,02-422-6181,17
논두렁 우렁쌈밥전문점 본점,쌈밥,4.2,서울 송파구 삼전로 79 동명하이텔 1층,매일 10:00 ~ 21:30,02-425-3350,9
스타벅스 올림픽공원남문점,커피전문점,4.3,서울 송파구 위례성대로 102 태평양파크빌라트 아케이드 1층,매일 07:00 ~ 21:00,1522-3232,21
신천돼지 신천점,육류/고기,3.7,서울 송파구 백제고분로9길 24,영업시간 매일 16:00 ~ 02:00,02-414-3008,12
비엔나커피하우스 가락시장점,커피전문점,3.6,서울 송파구 송파대로28길 13 거북이빌딩 1층,월~금 07:30 ~ 24:00,02-401-1683,11
쇠돌이,육류/고기,4.3,서울 송파구 송파대로30길 39,,02-404-6777,12
연발탄숯불양대창구이,곱창/막창,4.5,서울 송파구 오금로13길 10 1층,영업시간 매일 16:00 ~ 24:00,02-420-4663,19
하연옥 잠실점,한식,3.0,서울 송파구 송파대로49길 61 1층,,0507-1302-0565,10
놀부유황오리진흙구이 잠실점,오리,3.7,서울 송파구 오금로 131 1/2층,매일 11:00 ~ 22:00,02-425-5293,37
오동나무집24시감자국 방이점,감자탕,3.0,서울 송파구 오금로11길 55 현대주상복합빌딩 1층 102/ 103호,매일 00:00 ~ 24:00,02-418-8900,1
온달토종순대국,순대,4.5,서울 송파구 동남로2길 18 1층,매일 10:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-404-2727,22
수다감자탕,감자탕,4.3,서울 송파구 백제고분로41길 16 1층,화~일 11:30 ~ 24:00 · 브레이크타임 화~일 14:30 ~ 17:00,02-424-4226,11
세광양대창 가락점,곱창/막창,3.4,서울 송파구 송파대로30길 23 1층,월~금 16:00 ~ 14:50,02-3402-2088,7
호이안로스터리 1호점,카페,3.9,서울 송파구 법원로 128 SKV1 GL빌딩 B동 115호,월~금 10:00 ~ 21:50,02-527-8929,12
랜돌프비어 잠실나루점,호프/요리주점,5.0,서울 송파구 올림픽로37길 130 파크리오A상가 4층 402/403호,,02-421-3232,4
금왕평양면옥,냉면,2.9,서울 송파구 위례성대로16길 23,매일 11:30 ~ 22:00,02-6248-1176,20
허심탄회,회,4.2,서울 송파구 가락로16길 3-6 1층,영업시간 매일 16:00 ~ 02:00,02-415-9009,117
몬스터핸드보드카페 방이점,보드카페,3.1,서울 송파구 오금로13길 9 4층,영업시간 월~목 14:00 ~ 02:00,02-422-6054,8
부산순곱이네 방이점,곱창/막창,3.3,서울 송파구 오금로15길 16 1층,영업시간 매일 14:00 ~ 02:00,02-424-3024,4
스타벅스 석촌역점,커피전문점,3.5,서울 송파구 백제고분로 358 우전빌딩 1층,월~금 07:00 ~ 21:00,1522-3232,15
드론이야기,커피전문점,4.2,서울 송파구 중대로 212,월~금 09:00 ~ 21:00,02-448-3766,5
달빛오징어광어 본점,회,4.3,서울 송파구 백제고분로39길 31,,02-6338-2111,14
젤라떼리아도도,아이스크림,3.9,서울 송파구 백제고분로41길 21-24 1층,화~일 12:00 ~ 22:00,02-421-8497,22
이성당 잠실점,제과/베이커리,3.1,서울 송파구 올림픽로 240,월~목 10:30 ~ 21:00,,22
신천무한리필,육류/고기,2.8,서울 송파구 백제고분로9길 53,매일 12:00 ~ 02:00,02-417-7000,14
쨍&신짜오 쌀국수 송파점,베트남음식,3.6,서울 송파구 가락로 137 1층,화~일 10:00 ~ 22:00,070-8987-5842,9
비엔나커피하우스 송파사거리점,커피전문점,4.7,서울 송파구 가락로 114 신우빌딩 1층 102호,매일 08:00 ~ 23:00,02-422-1683,3
냠냠물고기 루프탑라운지,일식,4.0,서울 송파구 송이로 135 6층,영업시간 매일 17:00 ~ 23:00,,7
데블스램&펍 문정법조단지점,육류/고기,3.8,서울 송파구 송파대로 167 문정역테라타워 B동 1층 151호,매일 12:00 ~ 01:00,02-2054-3405,4
바 다빈치,칵테일바,3.7,서울 송파구 올림픽로32길 11 지하1층,영업시간 매일 19:00 ~ 03:00,02-420-6042,14
맥도날드 가락DT점,패스트푸드,1.2,서울 송파구 동남로 196,매일 07:00 ~ 01:00,070-7017-0622,74
맛나닭가마솥치킨,치킨,5.0,서울 송파구 마천로51길 23 1층,매일 12:30 ~ 24:00,02-449-6999,6
72420 송파직영점,베트남음식,3.7,서울 송파구 백제고분로45길 12,매일 11:30 ~ 22:00,02-417-2420,34
락희안 목동점,중화요리,3.9,서울 양천구 오목로 330 2/3층,매일 11:30 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:00,02-2652-7576,38
팔각도 목동본점,닭요리,3.6,서울 양천구 목동동로 266-1 금강빌딩 1층,월~금 14:00 ~ 01:00,02-6053-8883,27
일미락 목동본점,육류/고기,3.5,서울 양천구 목동동로 226-16 1층,월~토 12:00 ~ 24:00,02-2642-9292,63
히노야마,돈까스/우동,3.2,서울 양천구 목동서로 349 센트럴프라자 119호,월/화/목/금/토/일 11:30 ~ 21:00 · 브레이크타임2 월/화/목/금 15:00 ~ 17:00,02-2650-8667,19
더 아리엘 목동점,뷔페,3.0,서울 양천구 오목로 300 현대하이페리온2 206동 지하1층 109~115호,화/수요일,02-2655-0770,29
살구나무집칼국수,국수,3.8,서울 양천구 중앙로32길 35,월~토 11:00 ~ 21:00,02-2652-9991,35
젠틀한식탁,이탈리안,3.3,서울 양천구 목동동로14길 6-1 1층,매일 11:30 ~ 22:00 · 브레이크타임 화~일 15:00 ~ 17:00,,32
금화왕돈까스 신월점,돈까스/우동,3.5,서울 양천구 화곡로 91 1층,매일 00:00 ~ 24:00,02-2635-9992,44
먹자대게,게/대게,4.3,서울 양천구 목동서로 213 세신비젼프라자 1층 108호,매일 11:00 ~ 23:00,02-2647-1500,142
대가,갈비,3.5,서울 양천구 신정중앙로 66,매일 00:00 ~ 24:00,02-2605-1667,26
대박곱창 본점,곱창/막창,4.6,서울 양천구 오목로 170 태남프라자 1층,영업시간 월~토 15:00 ~ 01:00,02-2601-8892,32
커피별녹색잔,커피전문점,4.4,서울 양천구 목동로21길 26,화~일 09:00 ~ 23:00,02-2696-3337,21
삿뽀로 목동점,일식집,2.0,서울 양천구 목동동로 189 삼성쉐르빌1 지하1층,매일 11:30 ~ 22:00,02-2644-3366,11
진미집,한식,3.0,서울 양천구 공항대로 646 1층 1호,영업시간 월~토 17:00 ~ 02:30,02-3664-6400,21
닥터로빈 목동점,양식,3.6,서울 양천구 오목로 299,매일 11:00 ~ 22:00,02-2646-3101,22
양천옥설렁탕,설렁탕,4.3,서울 양천구 등촌로 86,매일 00:00 ~ 24:00,02-2654-7788,16
카페제하,카페,4.5,서울 양천구 목동동로 177 삼성쉐르빌2차 1층,매일 10:00 ~ 21:00,,17
항아리보쌈,족발/보쌈,4.1,서울 양천구 신목로 48,매일 11:30 ~ 23:00,02-2696-0053,19
이조면옥 목동본점,냉면,2.2,서울 양천구 신목로 88,매일 11:00 ~ 21:30,02-2654-9530,19
밥초,초밥/롤,3.5,서울 양천구 오목로48길 10 1층,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-2690-4810,45
양천뼈다귀 본점,국밥,3.9,서울 양천구 목동동로 258,매일 00:00 ~ 24:00,02-2642-4334,46
육화식당,육류/고기,4.0,서울 양천구 오목로 337-6 지하1층/ 1/2층,영업시간 월~금 16:00 ~ 02:00,02-2646-6882,20
강릉스낵,실내포장마차,2.8,서울 양천구 목동동로 228-2 1층,매일 11:20 ~ 23:00,02-2643-5556,16
조개천하 목동직영점,조개,4.5,서울 양천구 신정중앙로 68 해풍빌딩 101호,매일 14:00 ~ 02:00,02-2065-2067,10
원두막,한식,2.8,서울 양천구 신목로 56,매일 10:00 ~ 23:00,02-2061-1212,21
할범탕수육 본점,분식,2.4,서울 양천구 목동중앙북로 15,매일 09:30 ~ 21:00,02-2652-0883,48
스시경,초밥/롤,3.6,서울 양천구 목동중앙북로7가길 10,월~토 11:30 ~ 23:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-2062-0677,20
홍마방,중식,3.7,서울 양천구 목동중앙북로14길 1 1층,월~토 11:30 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-2646-9316,42
오목집 목동본점,족발/보쌈,4.1,서울 양천구 목동서로 155 목동파라곤 지하상가 45호,매일 11:00 ~ 23:30,02-6737-6692,72
봉피양 신월점,한식,3.1,서울 양천구 신월로 112,매일 11:00 ~ 22:00,02-2608-3141,16
옛날마차,실내포장마차,3.6,서울 양천구 신정중앙로 84,매일 14:00 ~ 05:00,02-2608-6755,20
스시범,초밥/롤,2.9,서울 양천구 은행정로 13 성광빌딩 1층,매일 11:00 ~ 22:30 · 브레이크타임 월~금 15:30 ~ 17:00,02-2062-1770,23
육즙,삼겹살,3.6,서울 양천구 오목로 337-10 1층,영업시간 매일 14:30 ~ 03:30,02-2642-9298,25
마실,한정식,4.2,서울 양천구 목동동로 55 신정동밀레니엄프라자 6층,월~금 11:30 ~ 22:00 · 점심시간 월~금 15:00 ~ 17:00,02-2649-1800,9
더브라운 목동점,디저트카페,3.1,서울 양천구 오목로 354 목동센트럴푸르지오 101동 101호,매일 08:00 ~ 22:00,02-2642-2646,15
황금오리농장,오리,3.8,서울 양천구 국회대로 176,매일 11:30 ~ 22:00,02-2699-6974,14
봉스시,초밥/롤,3.3,서울 양천구 은행정로7길 25,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-2604-3353,22
족발신선생 목동점,족발/보쌈,4.5,서울 양천구 신정중앙로 98 1층,영업시간 매일 16:30 ~ 03:00,02-2692-9225,4
화로상회 목동1호점,육류/고기,4.7,서울 양천구 목동동로8길 9,화~일 12:00 ~ 23:30,02-2062-2292,3
파스타농장,이탈리안,4.0,서울 양천구 은행정로4길 22,매일 11:00 ~ 20:30,02-2649-8383,5
만복순대국,순대,4.6,서울 양천구 목동로 219 1층,매일 00:00 ~ 24:00,02-2696-0304,41
한우나주곰탕,곰탕,3.2,서울 양천구 오목로 313-2,월~토 08:30 ~ 22:30,02-2645-3999,16
착한낙지 목동점,해물/생선,3.4,서울 양천구 국회대로 289,,,19
해몽,삼겹살,3.3,서울 양천구 오목로 339 1층,매일 11:00 ~ 01:00,02-2648-5492,16
포코아,양식,4.0,서울 양천구 목동중앙북로24길 23-13,화~일 10:00 ~ 22:00,0507-1375-1833,26
양평신내해장국 본점,해장국,3.7,서울 양천구 공항대로 646,,02-2653-3456,21
냅다청양집 목동직영점,육류/고기,4.7,서울 양천구 신정중앙로 85,영업시간 매일 16:00 ~ 04:00,02-6465-1984,3
정진식당,육류/고기,4.4,서울 양천구 신정중앙로 94 1층,매일 11:00 ~ 01:00,02-2602-3378,17
한마음정육식당 목동직영점,육류/고기,4.8,서울 양천구 신목로 48,매일 11:30 ~ 23:30,02-6014-2929,5
엉털네숯불꼼장어,장어,4.2,서울 양천구 등촌로 36,영업시간 매일 15:30 ~ 03:30,02-2643-0244,12
아웃백스테이크하우스 목동점,패밀리레스토랑,3.0,서울 양천구 목동동로 293 현대41타워 3층,매일 11:30 ~ 21:30,02-2168-2811,22
고기준 목동점,육류/고기,5.0,서울 양천구 오목로 313-7 1/2층,매일 14:00 ~ 17:00,02-2646-0007,7
통큰해물탕,매운탕/해물탕,2.7,서울 양천구 목동중앙북로5길 30,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-2655-1125,7
금정,중화요리,3.4,서울 양천구 목동동로14길 7-1,월~토 11:00 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-2644-5748,16
은행골 목동점,초밥/롤,3.4,서울 양천구 목동서로 155,매일 11:30 ~ 23:00,02-2646-4988,33
카멜리온,제과/베이커리,4.8,서울 양천구 오목로 196 1층,월/화요일,,28
칸지,일본식주점,2.6,서울 양천구 목동동로 264,영업시간 매일 17:00 ~ 05:00,02-2062-1236,8
목동버거,햄버거,4.5,서울 양천구 중앙로32길 77,매일 11:00 ~ 21:30,02-2645-9090,13
우리분식멸치국수,국수,4.0,서울 양천구 오목로 14,매일 10:00 ~ 06:30,02-2691-9014,15
부산돼지국밥 신월점,국밥,3.8,서울 양천구 남부순환로 344,매일 00:00 ~ 24:00,02-2690-5533,26
할머니추어탕 신월2호점,추어,3.2,서울 양천구 가로공원로 146 1층,,02-2607-1023,12
스타벅스 신월ICDT점,커피전문점,3.7,서울 양천구 남부순환로 430,월~금 07:00 ~ 22:00,1522-3232,15
스타벅스 신정DT점,커피전문점,2.6,서울 양천구 신월로 341,매일 07:00 ~ 22:00,1522-3232,14
프랭크버거 목동점,햄버거,3.7,서울 양천구 목동서로 57 현대파리지앙 104호,매일 11:00 ~ 22:00,02-2652-9990,3
목동찹쌀호떡,분식,2.8,서울 양천구 중앙로32길 61,,011-241-9257,10
미러볼밥술상,한식,3.9,서울 양천구 신월로 312-1 1층,영업시간 화/수/목/일 17:00 ~ 01:00,010-9188-8923,13
원조황소곱창구이 본점,곱창/막창,3.6,서울 양천구 중앙로 292-1,매일 12:00 ~ 24:00,02-2699-1949,9
14일의설레임,육류/고기,4.2,서울 양천구 월정로 20 1층,매일 11:00 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00,02-2602-8292,6
천사곱창 목동점,곱창/막창,4.2,서울 양천구 신정중앙로 100 1층,영업시간 매일 16:00 ~ 02:00,02-2607-0285,9
소나,제과/베이커리,4.5,서울 양천구 오목로34길 4,월/화/목/금/토/일 09:30 ~ 22:00,02-2606-4454,38
나폴레옹제과점 목동점,제과/베이커리,3.6,서울 양천구 목동동로 401 부영그린타운2차 1층 114호,매일 08:30 ~ 21:00,02-2649-6644,16
라멘트럭 목동점,일본식라면,3.3,서울 양천구 오목로54길 9,매일 11:00 ~ 21:30 · 브레이크타임 월~금 15:20 ~ 17:00,02-6012-8455,19
창고43 목동점,육류/고기,1.8,서울 양천구 목동서로 159-1 CBS빌딩 1층,매일 14:00 ~ 17:30,02-2653-0043,13
진대감 목동점,육류/고기,3.6,서울 양천구 오목로 337-10,매일 11:30 ~ 23:30 · 브레이크타임 매일 15:00 ~ 17:00,02-2654-2001,9
금성수제돈까스백반,돈까스/우동,3.6,서울 양천구 신목로5길 3,매일 11:00 ~ 20:30 · 브레이크타임 매일 15:00 ~ 16:30,02-2653-2630,27
대합탕수제비,수제비,3.3,서울 양천구 목동동로 350 목동아파트 5단지 B상가,영업시간 월~토 18:00 ~ 04:00,02-2062-2888,11
강모집,한식,4.0,서울 양천구 목동중앙본로 107,영업시간 화~일 17:00 ~ 24:00,02-6406-7904,21
신홍굴이짬뽕,중화요리,3.9,서울 양천구 월정로 21,매일 11:00 ~ 22:00,02-2693-9000,14
은행나무집,사철탕/영양탕,3.8,서울 양천구 중앙로34가길 8,매일 11:00 ~ 22:00,02-2062-0777,4
원조춘천숯불닭갈비,닭요리,5.0,서울 양천구 신목로 98 1층,,02-2648-9288,7
김선장참치,참치회,4.9,서울 양천구 신정중앙로 99,,010-4622-7532,12
평미가,냉면,3.2,서울 양천구 목동동로10길 16,매일 11:00 ~ 22:00,02-2644-0721,23
루체디베네치아,이탈리안,4.6,서울 양천구 신월로 348 3층,매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-2061-9445,19
윤정포장마차,실내포장마차,2.6,서울 양천구 중앙로34길 19,영업시간 매일 15:30 ~ 22:00,,17
목동평양면옥,냉면,3.6,서울 양천구 목동서로 57,월~금 11:00 ~ 21:00,02-2644-7743,22
블루밀,제과/베이커리,4.7,서울 양천구 목동중앙본로 106 1층,월~토 08:00 ~ 22:00,02-2061-4567,22
서라벌한정식 목동점,한정식,3.2,서울 양천구 중앙로 322 양천빌딩 2/3/6층,매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-2696-5233,9
특별하면돼지 목동점,육류/고기,3.2,서울 양천구 오목로50길 1,영업시간 매일 15:00 ~ 24:00,02-2643-9222,22
색동저고리 목동점,한정식,3.6,서울 양천구 목동동로 411,매일 10:00 ~ 22:00,02-2649-5522,5
갓포 쿠마카세,일식,3.1,서울 양천구 목동동로 228-12,영업시간 매일 16:30 ~ 01:00,02-333-3376,18
금석궁,중화요리,3.9,서울 양천구 오목로48길 19,매일 11:00 ~ 22:00,02-2608-3100,23
소담촌 신월점,샤브샤브,2.8,서울 양천구 신월로 155 흥인하이젠 2층,,02-2691-0770,4
맥도날드 양천구청DT점,패스트푸드,2.3,서울 양천구 목동동로 71,매일 07:00 ~ 01:00,070-7017-0536,26
금강호민물장어 신월본점,장어,4.0,서울 양천구 남부순환로 431,매일 11:00 ~ 24:00,02-2602-0592,3
맥도날드 신월DT점,패스트푸드,1.8,서울 양천구 남부순환로 404,매일 00:00 ~ 24:00,070-7017-6853,16
대복 2호직영점,복어,4.0,서울 양천구 오목로 276 2층,매일 11:30 ~ 22:00,02-2643-9595,2
패닉이스케이프 목동지점,테마카페,2.0,서울 양천구 신정중앙로 96 4층,,02-6408-5044,9
징차이짜장,중화요리,4.6,서울 양천구 신정중앙로 83 1층,월~금 11:00 ~ 03:00,02-2608-5949,14
미시락,국수,4.0,서울 양천구 목동중앙북로16길 10,매일 11:00 ~ 22:00,02-2645-5065,32
이치마구로,참치회,5.0,서울 양천구 오목로 331 2층,영업시간 매일 17:00 ~ 24:00,02-2653-0111,2
우직,육류/고기,4.1,서울 양천구 목동중앙본로29길 6 1층,매일 12:00 ~ 22:00 · 브레이크타임 매일 16:00 ~ 17:00,02-6449-0257,19
우장창창 목동본점,곱창/막창,3.2,서울 양천구 목동중앙서로1길 17,영업시간 매일 16:00 ~ 02:00,02-2645-9591,6
안동돼지갈비,갈비,3.4,서울 양천구 목동중앙북로7가길 43,매일 11:30 ~ 23:00,02-2647-8886,21
가랑누룽지삼계탕,삼계탕,3.7,서울 양천구 목동동로14길 5,매일 11:00 ~ 22:30,02-2652-2331,12
커피도가,카페,4.2,서울 양천구 목동중앙본로 78 2층,월~금 10:00 ~ 22:00,02-831-0073,18
목동양대창,곱창/막창,5.0,서울 양천구 오목로46길 32 1층,영업시간 매일 17:00 ~ 24:00,010-5926-1253,9
고기요리왕,육류/고기,3.8,서울 양천구 중앙로34길 15 1층,영업시간 매일 15:00 ~ 01:00,02-2644-9292,10
설악산칡냉면 본점,냉면,3.3,서울 양천구 목동중앙남로3가길 59 상가101동 102호,,02-2645-8391,7
에프스토리,카페,2.5,서울 양천구 오목로 321-5 1층,매일 10:00 ~ 24:00,,17
스시노미찌,초밥/롤,2.3,서울 양천구 목동동로 293 현대 41타워 33호,월~금 11:30 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:30,02-2647-7070,30
진미 즉석해물야채떡볶이,떡볶이,2.8,서울 양천구 목동로19길 6,매일 09:30 ~ 22:30,02-2645-5222,23
엉짱윤치킨,치킨,2.9,서울 양천구 목동동로 177 삼성쉐르빌2차 상가동 1층 101호,,02-2061-9981,21
이름없는파스타 목동역점,양식,3.5,서울 양천구 목동로21길 2 1층,매일 11:30 ~ 21:20 · 브레이크타임 매일 15:00 ~ 16:30,070-8830-9171,22
