식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
도트블랭킷,카페,4.1,서울 종로구 윤보선길 22 1층,월~금 08:30 ~ 21:00,0507-1431-2226,159,56건
세광양대창 광화문점,곱창/막창,4.1,서울 종로구 삼봉로 68 2층,월~금 11:00 ~ 22:30,02-722-9231,50,18건
개성만두 궁,한식,3.1,서울 종로구 인사동10길 11-3,월~토 11:30 ~ 21:00,02-733-9240,110,58건
종로도담,한식,4.0,서울 종로구 삼봉로 78,월~금 11:00 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00,02-733-9850,237,51건
깔리,인도음식,4.1,서울 종로구 대학로11길 43,월~금 11:30 ~ 20:30 · 브레이크타임 월~금 15:00 ~ 17:00,02-747-5050,185,92건
노가리슈퍼 익선점,호프/요리주점,3.3,서울 종로구 수표로28길 28,영업시간 매일 14:00 ~ 02:00,02-743-1203,233,20건
박가네빈대떡,한식,4.0,서울 종로구 종로32길 7 광장시장,매일 09:00 ~ 22:30,02-2264-0847,308,103건
원조누드치즈김밥,분식,3.7,서울 종로구 예지동 249-2 광장시장 41호,월~토 05:30 ~ 19:30,010-3164-1145,236,59건
효자동초밥,초밥/롤,3.2,서울 종로구 자하문로 14,화~일 11:30 ~ 21:50 · 브레이크타임 화~일 15:30 ~ 16:30,02-7338-859,84,67건
장군보쌈,족발/보쌈,4.1,서울 종로구 수표로20길 22,매일 11:00 ~ 05:00,02-2274-9548,77,14건
김진목삼,삼겹살,4.6,서울 종로구 자하문로1길 51 1층,영업시간 매일 15:00 ~ 24:00,02-929-2929,89,72건
호텔세느장,디저트카페,2.1,서울 종로구 돈화문로11길 28-5,영업시간 매일 12:00 ~ 24:00,02-766-8211,406,64건
후니도니,돈까스/우동,4.4,서울 종로구 종로 19 르메이르종로타운 지하1층,월~금 11:00 ~ 20:30 · 브레이크타임 월~금 14:30 ~ 15:30,02-722-5402,188,125건
깃대봉냉면 창신본점,냉면,2.7,서울 종로구 지봉로12길 3,매일 10:30 ~ 21:00,02-762-4407,96,46건
소소한풍경,한식,3.5,서울 종로구 자하문로40길 75,영업시간 매일 12:00 ~ 22:00,02-395-5035,62,22건
남도분식 익선점,분식,3.1,서울 종로구 수표로28길 33 1층,매일 11:30 ~ 21:30,02-763-7778,629,29건
오목집 광화문점,족발/보쌈,3.6,서울 종로구 삼봉로 98 1/2층,월~금 11:00 ~ 23:00,02-733-2019,104,20건
할매집,족발/보쌈,2.5,서울 종로구 사직로12길 1-5,영업시간 매일 12:00 ~ 21:30,02-735-2608,92,63건
대하식당,육류/고기,4.8,서울 종로구 자하문로7길 27,,02-734-9503,64,15건
종로등심,육류/고기,2.9,서울 종로구 종로40가길 24 1층,월~토 10:30 ~ 22:00,02-2273-7933,94,14건
인사동수제비,수제비,4.2,서울 종로구 인사동8길 14-1,매일 11:30 ~ 21:30,02-735-3361,86,38건
제이히든하우스,카페,3.1,서울 종로구 종로 269-4 1층,월~토 11:00 ~ 19:00,,147,19건
서울집시,호프/요리주점,4.2,서울 종로구 서순라길 107,영업시간 화~금 17:00 ~ 24:00,02-743-1212,85,49건
아지오,양식,3.3,서울 종로구 인사동11길 23,월~토 11:30 ~ 22:00 · 브레이크타임 매일 15:30 ~ 17:00,02-722-0211,145,35건
결,카페,4.2,서울 종로구 우정국로 26 센트로폴리스 1층,월~금 07:30 ~ 20:30,02-6370-5840,111,45건
미도인 종로점,양식,4.3,서울 종로구 종로 51 지하 2층,매일 11:18 ~ 21:00 · 브레이크타임 월~금 14:40 ~ 17:00,02-720-5097,175,80건
김권태돈까스백반 신문로본점,돈까스/우동,3.2,서울 종로구 경희궁1길 5 1층,영업시간 월~토 12:00 ~ 20:00,,71,49건
광화문짬뽕,중화요리,3.5,서울 종로구 종로 19 르메이에르종로타운 2층,월~금 11:00 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-2075-7565,52,31건
한옥찻집,전통찻집,4.5,서울 종로구 인사동12길 9,,02-737-0538,92,39건
이층양옥,이탈리안,3.8,서울 종로구 돈화문로11나길 28 1/2층,매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 16:30,02-747-7246,285,47건
삿뽀로 관훈점,일식집,2.0,서울 종로구 인사동5길 38 센터마크호텔 지하1층,매일 11:30 ~ 22:00,02-722-4877,16,14건
통인스윗,디저트카페,3.7,서울 종로구 자하문로7길 50,매일 11:00 ~ 21:00,02-6085-3777,158,76건
묘미,한정식,4.0,서울 종로구 율곡로 83 5층,영업시간 화~토 12:00 ~ 22:00 · 브레이크타임 화~토 15:00 ~ 17:00,02-515-8088,54,16건
하이디라오 대학로점,아시아음식,3.6,서울 종로구 대학로 146 3층,매일 10:00 ~ 22:00,02-743-6868,85,27건
전주식당,한식,3.9,서울 종로구 수표로20길 16-17,월~토 08:00 ~ 21:00,02-2267-5385,62,10건
끼룩하우스,카페,3.4,서울 종로구 돈화문로11나길 26-4,영업시간 월~수 12:00 ~ 20:00,02-747-2626,346,28건
송정식당,한식,4.0,서울 종로구 종로40가길 13,월~토 08:00 ~ 21:00,02-2267-2817,45,21건
코피티암커피 경복궁점,카페,2.8,서울 종로구 자하문로4길 7,월~토 10:00 ~ 22:50,070-7670-8837,98,40건
크리스탈제이드 광화문상하이팰리스점,중화요리,4.3,서울 종로구 율곡로2길 7 서머셋팰리스 1층 103호,매일 11:30 ~ 22:00,02-720-0133,52,64건
반쥴,커피전문점,4.1,서울 종로구 삼일대로17길 23 3층,월~토 11:30 ~ 22:30,02-735-5437,68,46건
한일관 광화문점,한정식,3.1,서울 종로구 종로1길 50 더케이트윈타워 A동 지하1층,매일 11:30 ~ 21:30,02-722-7557,14,10건
우드앤브릭 재동점,이탈리안,3.2,서울 종로구 북촌로5길 14 1층,매일 08:00 ~ 22:00,02-747-1134,93,37건
베어카페,카페,3.2,서울 종로구 자하문로24길 24,월/화요일,070-7775-8001,114,24건
슬로우파크,카페,4.0,서울 종로구 삼청로 141,매일 10:00 ~ 22:00,02-739-8797,74,14건
멘야산다이메 대학로점,일본식라면,3.7,서울 종로구 창경궁로26길 38-2 1층,매일 11:30 ~ 21:00,02-743-4129,139,80건
폴앤폴리나 광화문점,제과/베이커리,4.6,서울 종로구 사직로8길 42 광화문시대 1층,영업시간 월~토 12:00 ~ 19:00,02-739-5520,54,51건
편안한집,한정식,3.6,서울 종로구 북촌로 133,,02-735-0092,26,20건
독립밀방,이탈리안,3.0,서울 종로구 통일로12길 10-18 1층,영업시간 매일 12:00 ~ 22:00,02-722-3418,147,40건
칠린,카페,3.5,서울 종로구 대학로11길 41-8 1층,영업시간 매일 12:00 ~ 24:00,,154,31건
로코랩,카페,4.4,서울 종로구 율곡로4길 51,월~금 08:30 ~ 21:30,02-3210-3258,83,28건
봉우리 종각식객촌점,한식,3.1,서울 종로구 종로 33 GS그랑서울타워1 A동 2층,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30,02-2158-7901,80,8건
VIP참치 종로점,참치회,3.8,서울 종로구 삼일대로15길 25 2층,매일 11:00 ~ 22:00,02-720-3888,70,16건
스시쿠니,초밥/롤,4.1,서울 종로구 경교장길 35 팰리스에비뉴 3133호,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 16:30,02-718-4012,61,38건
페르시안궁전,인도음식,4.1,서울 종로구 성균관로6길 9,매일 11:30 ~ 21:30,02-763-6050,195,57건
천하보쌈,족발/보쌈,4.1,서울 종로구 창덕궁1길 8,월~금 11:00 ~ 22:00,02-744-1614,73,50건
애즈라이크,카페,4.1,서울 종로구 효자로7길 23 1층,월~금 09:00 ~ 20:00,02-722-9994,153,32건
대오서점,카페,2.8,서울 종로구 자하문로7길 55,영업시간 매일 12:00 ~ 21:00,02-735-1349,69,27건
맛나분식,분식,3.3,서울 종로구 돈화문로6가길 40 1층,매일 06:00 ~ 20:00,02-3675-2110,43,19건
황소고집,육류/고기,3.3,서울 종로구 청계천로 75-1,월~토 10:30 ~ 21:00,02-722-5747,58,42건
뽐모도로,이탈리안,3.4,서울 종로구 새문안로9길 19-1 일선빌딩 1층,월~토 11:20 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-722-4675,105,71건
펠트커피 광화문점,카페,3.5,서울 종로구 종로3길 17 b2층,월~금 07:00 ~ 20:00,02-2251-8010,204,50건
바비레드 종로점,양식,4.6,서울 종로구 종로 51 종로타워 지하2층 211호,매일 11:00 ~ 21:30,02-736-1517,467,222건
시민식당,육류/고기,3.3,서울 종로구 돈화문로5길 30,매일 11:00 ~ 23:00,02-744-8292,92,11건
카페이마,카페,3.3,서울 종로구 세종대로 152 일민미술관 1층,매일 10:00 ~ 19:00,02-2020-2088,112,49건
청수정,한식,3.4,서울 종로구 삼청로 91,매일 11:00 ~ 21:00,02-738-8288,89,38건
서촌뜰애우곱창타운,곱창/막창,4.1,서울 종로구 자하문로1나길 1,매일 11:30 ~ 04:00,02-732-1179,119,29건
프리모바치오바치 대학로점,이탈리안,3.9,서울 종로구 대학로10길 5 2층,매일 11:00 ~ 23:00,,95,20건
부부식당,분식,3.8,서울 종로구 동숭길 43,월~토 11:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 16:00,02-765-6056,215,49건
이춘복참치 종로YMCA점,참치회,2.5,서울 종로구 종로 69 서울YMCA 1층,월~토 11:00 ~ 01:00,02-734-4558,40,25건
스시소라 광화문점,일식,3.6,서울 종로구 종로 19 B동 지하1층,월~금 11:30 ~ 21:50 · 브레이크타임 월~금 14:20 ~ 18:00,02-733-8400,172,54건
아날로그키친 삼청동점,이탈리안,3.9,서울 종로구 삼청로 90-1,매일 11:00 ~ 22:00,02-733-1109,100,41건
먹쉬돈나 삼청동점,떡볶이,2.6,서울 종로구 율곡로3길 74-7,매일 11:00 ~ 20:40,02-723-8089,58,47건
두레유,한식,2.7,서울 종로구 북촌로 65,매일 11:30 ~ 22:30 · 브레이크타임 매일 15:00 ~ 17:30,02-743-2468,37,16건
종로설렁탕,설렁탕,2.5,서울 종로구 종로 110,매일 00:00 ~ 24:00,02-2271-3820,58,29건
파스타마켓,이탈리안,3.5,서울 종로구 대학로11길 9-5 1층,매일 11:30 ~ 21:00,0507-1436-7716,145,46건
더숲 초소책방,북카페,3.6,서울 종로구 인왕산로 172,매일 08:00 ~ 22:00,02-735-0206,75,40건
솔트24,제과/베이커리,4.5,서울 종로구 율곡로3길 75 1층,매일 11:00 ~ 22:00,02-722-9277,88,52건
와글와글족발,족발/보쌈,4.4,서울 종로구 창신길 18,영업시간 월~토 15:00 ~ 23:00,02-765-0319,56,29건
종로할머니칼국수 종로본점,국수,3.4,서울 종로구 돈화문로11다길 14-2,매일 11:00 ~ 20:00,,85,34건
대성식당,한식,3.3,서울 종로구 종로26길 14-3,월~금 11:30 ~ 21:50,02-2279-2632,315,19건
커피한잔,커피전문점,4.5,서울 종로구 사직로9길 16-1,영업시간 매일 12:00 ~ 22:00,02-722-7022,63,31건
서촌김씨뜨라또리아,이탈리안,4.4,서울 종로구 자하문로9길 6 2층,영업시간 화 12:00 ~ 21:30,02-737-7786,55,38건
택이네조개전골 광화문점,조개,4.3,서울 종로구 새문안로9길 29,매일 11:00 ~ 23:00 · 브레이크타임 매일 15:00 ~ 16:30,02-722-6666,90,31건
카페온화 익선점,카페,2.2,서울 종로구 수표로28길 21-10,영업시간 매일 12:00 ~ 22:00,,238,34건
풍년쌀농산,분식,3.1,서울 종로구 북촌로5가길 32,화요일,02-732-7081,202,82건
두오모 북스앤쿡스,이탈리안,3.5,서울 종로구 자하문로16길 5,영업시간 화~토 12:00 ~ 21:30 · 브레이크타임 화~토 15:00 ~ 18:00,02-730-0902,50,31건
금문장,중화요리,4.0,서울 종로구 지봉로8길 45,월~금 11:00 ~ 15:00,02-763-4647,36,19건
백스트리트피자,피자,3.8,서울 종로구 수표로26길 16-2,매일 11:00 ~ 23:00,,225,40건
르브와 종로점,이탈리안,3.8,서울 종로구 우정국로2길 42 4층,화~금 11:30 ~ 22:00 · 브레이크타임 화~일 16:00 ~ 17:00,02-739-8208,95,14건
솔트24,제과/베이커리,4.7,서울 종로구 동숭길 36,매일 11:00 ~ 22:00,02-747-9273,97,32건
이태리총각,이탈리안,3.1,서울 종로구 자하문로9길 11,월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,,51,49건
쉐이크쉑 종각점,패스트푸드,3.4,서울 종로구 종로 33 그랑서울 1층,매일 10:30 ~ 22:00,02-2158-7575,246,93건
간판없는김치찌개집,찌개/전골,4.1,서울 종로구 인사동10길 23-14,월~금 08:00 ~ 20:30 · 브레이크타임 월~금 15:00 ~ 17:00,02-739-1443,76,31건
명동닭한마리 시조점,닭요리,4.5,서울 종로구 종로40가길 10,매일 10:00 ~ 24:00,02-2275-3125,78,47건
쟁반집8292 종로점,육류/고기,4.7,서울 종로구 종로8길 17 1층,매일 11:00 ~ 23:00,,377,7건
옛날민속집 1호점,두부전문점,3.7,서울 종로구 진흥로 469,매일 10:00 ~ 22:00,02-379-6100,24,32건
스시키마에,초밥/롤,1.1,서울 종로구 삼봉로 81,월~토 11:30 ~ 22:00 · 브레이크타임 월~토 14:00 ~ 18:00,02-722-3395,18,864건
명동닭한마리 본점,닭요리,4.5,서울 종로구 종로40가길 14,매일 09:30 ~ 01:00,02-2266-8249,86,20건
은성횟집,회,3.2,서울 종로구 창경궁로 88 광장시장 45-1호,매일 10:00 ~ 22:00,02-2267-6813,126,29건
디마떼오 대학로점,피자,3.1,서울 종로구 동숭길 29,화~일 11:30 ~ 22:00,02-747-4444,68,40건
태극당 인사점,제과/베이커리,2.8,서울 종로구 인사동길 32 2층,매일 10:00 ~ 20:00,070-7799-3152,50,10건
런던베이글뮤지엄,제과/베이커리,2.2,서울 종로구 북촌로4길 20 1층,매일 08:00 ~ 17:00,02-742-9652,121,30건
삼해집,굴/전복,3.3,서울 종로구 수표로20길 16-15,매일 10:30 ~ 02:00,02-2273-0266,70,50건
호아드,갤러리카페,3.1,서울 종로구 율곡로1길 54-3,,02-725-1204,103,32건
도토리편백집 대학로점,육류/고기,3.1,서울 종로구 창경궁로34길 26 2층,매일 11:30 ~ 24:00,02-747-3392,208,30건
에베레스트 커리월드레스토랑,인도음식,4.3,서울 종로구 종로 305 2층,매일 11:00 ~ 22:00,02-743-8848(팩스),45,25건
종로불돼지,육류/고기,3.3,서울 종로구 청계천로 67 종로1번가빌딩,매일 11:30 ~ 01:00,02-734-1190,210,17건
서양집,이탈리안,4.2,서울 종로구 대학로9길 23-2 2층,월~금 11:30 ~ 21:20 · 브레이크타임 월~금 15:00 ~ 17:00,02-764-7725,238,46건
이자카야나무 종각점,일본식주점,3.8,서울 종로구 종로10길 16 2/3층,영업시간 매일 15:00 ~ 03:00,02-722-6787,38,13건
광화문집,찌개/전골,2.8,서울 종로구 새문안로5길 10-1,매일 09:00 ~ 22:00,02-739-7737,49,82건
훠궈나라 대학로본점,샤브샤브,4.1,서울 종로구 창경궁로 242 2층,매일 11:30 ~ 22:30,02-765-1592,140,22건
조금,일식집,2.9,서울 종로구 인사동길 60,매일 11:00 ~ 21:30,02-725-8400,72,49건
하프커피 안국점,카페,3.7,서울 종로구 계동길 82 1층,매일 10:00 ~ 21:00,,108,23건
고치비,이탈리안,4.0,서울 종로구 필운대로 38 1층,월/화요일,070-8869-5776,177,24건
숙달돼지 종각점,육류/고기,1.9,서울 종로구 종로8길 15 1층,매일 11:00 ~ 22:00,02-737-5201,534,11건
용금옥,추어,3.0,서울 종로구 자하문로13길 1-4,월~토 11:00 ~ 22:00,02-777-4749,26,14건
빌리엔젤 대학로점,디저트카페,3.2,서울 종로구 대학로10길 24 스타리움빌딩 1층,매일 11:00 ~ 23:00,070-5051-8136,59,10건
테르트르카페,카페,2.7,서울 종로구 낙산5길 46 3~5층,매일 11:30 ~ 22:00,02-742-5689,197,58건
남대문막내회집 광교점,회,4.2,서울 종로구 우정국로 4-1,매일 11:00 ~ 23:00,02-737-5115,24,13건
단상,퓨전한식,3.5,서울 종로구 북촌로2길 11,월~토 11:30 ~ 22:00 · 브레이크타임 월~토 16:00 ~ 18:00,02-741-8333,133,39건
라면점빵,분식,4.0,서울 종로구 자하문로1길 39,월~토 09:00 ~ 19:00,02-738-7865,91,27건
그린마일커피 북촌점,카페,3.2,서울 종로구 북촌로 64,월~금 08:00 ~ 20:00,010-8897-5509,175,34건
우와 대학로점,일식,4.2,서울 종로구 동숭길 78 2층,영업시간 월~금 17:00 ~ 24:00,010-7106-9224,178,42건
사직커피,카페,4.3,서울 종로구 사직로 49-4 1/ 2층,매일 11:30 ~ 22:00,070-8845-3527,51,35건
능라도 광화문점,냉면,2.7,서울 종로구 새문안로3길 15 동원빌딩 3층,매일 11:00 ~ 21:30,02-730-3989,41,17건
한도,삼겹살,3.4,서울 종로구 수표로18길 24,월~토 10:00 ~ 22:00,02-2279-8742,57,8건
광주집,육류/고기,2.3,서울 종로구 돈화문로11나길 3,영업시간 매일 15:00 ~ 24:00,02-764-3574,105,27건
포탈라레스토랑 종로점,인도음식,3.7,서울 종로구 청계천로 99,매일 11:00 ~ 23:00,02-318-0094,70,22건
두가헌,이탈리안,3.5,서울 종로구 삼청로 14,영업시간 월~토 12:00 ~ 22:00 · 브레이크타임 월~토 17:00 ~ 18:00,02-3210-2100,7,13건
뚝배기집,찌개/전골,4.0,서울 종로구 종로16길 12,매일 07:00 ~ 21:30,02-2265-5744,139,77건
닭만리 익선동점,한식,3.4,서울 종로구 돈화문로11길 38,영업시간 매일 16:00 ~ 23:00,02-745-4079,133,32건
취천루,중화요리,3.4,서울 종로구 자하문로7길 9,화~일 11:30 ~ 21:00,02-6221-8249,132,47건
동래복국 동대문점,복어,3.1,서울 종로구 종로 291,매일 09:00 ~ 23:00,02-741-4705,79,11건
대장장이화덕피자,피자,3.5,서울 종로구 북촌로 42-4,매일 11:30 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:00,02-765-4298,71,57건
마로화적,갈비,3.7,서울 종로구 성균관로16길 5,화요일,02-763-0315,45,18건
커피방앗간,커피전문점,2.7,서울 종로구 북촌로5가길 8-11,매일 08:30 ~ 23:00,02-732-7656,67,36건
서울프랑스,양식,3.6,서울 종로구 대학로12길 53 3층,월~금 11:30 ~ 21:20 · 브레이크타임 월~금 15:00 ~ 16:30,02-747-7725,296,45건
금용문,중화요리,3.6,서울 종로구 새문안로5가길 7 세종클럽 2층,매일 11:00 ~ 23:00,02-732-0888,108,28건
코야코,떡볶이,2.6,서울 종로구 동숭길 68,매일 11:00 ~ 23:00,02-763-8587,268,11건
간판없는가게,이탈리안,3.0,서울 종로구 돈화문로11다길 36,매일 11:30 ~ 22:30 · 브레이크타임 매일 15:00 ~ 17:00,02-3673-1018,265,56건
반기다,한식,3.8,서울 종로구 돈화문로11다길 51 1층,매일 11:30 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:00,02-6408-6511,271,29건
와이엔,카페,3.8,서울 종로구 윤보선길 71 1층,매일 11:00 ~ 21:00,02-735-6701,110,33건
낙원떡집 본점,떡/한과,2.6,서울 종로구 삼일대로 438,매일 07:30 ~ 22:00,02-741-6691,22,9건
평가옥 광화문점,냉면,3.3,서울 종로구 새문안로5길 19 로얄빌딩 지하1층,매일 11:30 ~ 21:00,02-732-1566,43,32건
독일주택,칵테일바,3.9,서울 종로구 대명1길 16-4 1층,영업시간 매일 14:00 ~ 02:00,02-742-1933,115,48건
우드앤브릭 광화문점,제과/베이커리,3.1,서울 종로구 새문안로5길 5-1,월~금 07:00 ~ 22:00,02-735-1151,28,27건
혜화동버거,햄버거,3.7,서울 종로구 동숭3길 6-4 1층,매일 11:30 ~ 21:00,02-744-0125,139,42건
설가온,한정식,2.3,서울 종로구 세종대로 175 세종문화회관 지하1층,매일 11:30 ~ 23:00,02-733-3276,112,12건
야마야 신문로점,일식집,3.2,서울 종로구 새문안로3길 12,월~금 11:00 ~ 24:00 · 브레이크타임 매일 15:00 ~ 17:00,02-720-8002,23,32건
흥부가,족발/보쌈,4.7,서울 종로구 수표로20길 22,매일 11:00 ~ 03:00,02-2269-8110,178,23건
